stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000005386	9606.ENSP00000302961	RPAP3	HSPA4	9606	0.75	0	0	0	0.172	0.261	0	0.624
9606.ENSP00000005386	9606.ENSP00000356989	RPAP3	PFDN2	9606	0.986	0	0	0	0.083	0.828	0.54	0.833
9606.ENSP00000005386	9606.ENSP00000335153	RPAP3	HSP90AA1	9606	0.99	0	0	0	0.124	0.823	0	0.944
9606.ENSP00000005386	9606.ENSP00000378563	RPAP3	PFDN6	9606	0.996	0	0	0	0.101	0.821	0.54	0.962
9606.ENSP00000027335	9606.ENSP00000478561	CDH17	CYP1B1	9606	0.15	0	0	0	0.056	0	0	0.137
9606.ENSP00000027335	9606.ENSP00000296930	CDH17	NPM1	9606	0.15	0	0	0	0.099	0	0	0.096
9606.ENSP00000027335	9606.ENSP00000380958	CDH17	MBP	9606	0.151	0	0	0	0	0	0	0.152
9606.ENSP00000027335	9606.ENSP00000358765	CDH17	TPBG	9606	0.151	0	0	0	0	0	0	0.151
9606.ENSP00000027335	9606.ENSP00000297625	CDH17	MYORG	9606	0.151	0	0	0	0.068	0	0	0.126
9606.ENSP00000027335	9606.ENSP00000355652	CDH17	RHOU	9606	0.152	0	0	0	0.054	0.047	0	0.134
9606.ENSP00000027335	9606.ENSP00000362387	CDH17	TSPAN15	9606	0.152	0	0	0	0.042	0.045	0	0.148
9606.ENSP00000027335	9606.ENSP00000362399	CDH17	STXBP1	9606	0.153	0	0	0	0	0	0	0.154
9606.ENSP00000027335	9606.ENSP00000232424	CDH17	HES1	9606	0.154	0	0	0	0.087	0	0	0.112
9606.ENSP00000027335	9606.ENSP00000433760	CDH17	BANF1	9606	0.156	0	0	0	0.067	0	0	0.133
9606.ENSP00000027335	9606.ENSP00000302851	CDH17	SLC23A1	9606	0.156	0	0	0	0.142	0	0	0.057
9606.ENSP00000027335	9606.ENSP00000414982	CDH17	KLC1	9606	0.157	0	0	0	0	0.052	0	0.148
9606.ENSP00000027335	9606.ENSP00000222543	CDH17	TFPI2	9606	0.157	0	0	0	0.055	0	0	0.145
9606.ENSP00000027335	9606.ENSP00000244869	CDH17	EREG	9606	0.158	0	0	0	0.055	0	0	0.146
9606.ENSP00000027335	9606.ENSP00000424226	CDH17	TENM3	9606	0.158	0	0	0	0	0	0	0.159
9606.ENSP00000027335	9606.ENSP00000288955	CDH17	GRHL3	9606	0.158	0	0	0	0	0	0	0.159
9606.ENSP00000027335	9606.ENSP00000263556	CDH17	P4HA1	9606	0.159	0	0	0	0.095	0	0	0.109
9606.ENSP00000027335	9606.ENSP00000288670	CDH17	FMNL2	9606	0.159	0	0	0	0	0.047	0	0.154
9606.ENSP00000027335	9606.ENSP00000358596	CDH17	DUSP5	9606	0.159	0	0	0	0	0	0	0.16
9606.ENSP00000027335	9606.ENSP00000344352	CDH17	ATF3	9606	0.16	0	0	0	0	0.047	0	0.155
9606.ENSP00000027335	9606.ENSP00000446252	CDH17	SOD2	9606	0.161	0	0	0	0	0	0	0.161
9606.ENSP00000027335	9606.ENSP00000262746	CDH17	PRDX1	9606	0.161	0	0	0	0.055	0.046	0	0.145
9606.ENSP00000027335	9606.ENSP00000468411	CDH17	PSENEN	9606	0.161	0	0	0	0	0	0	0.161
9606.ENSP00000027335	9606.ENSP00000379038	CDH17	TYMP	9606	0.162	0	0	0	0	0	0	0.162
9606.ENSP00000027335	9606.ENSP00000363553	CDH17	LPAR1	9606	0.163	0	0	0	0	0	0	0.163
9606.ENSP00000027335	9606.ENSP00000478600	CDH17	P3H3	9606	0.164	0	0	0	0.111	0	0	0.099
9606.ENSP00000027335	9606.ENSP00000421377	CDH17	PIEZO2	9606	0.164	0	0	0	0	0	0	0.164
9606.ENSP00000027335	9606.ENSP00000495530	CDH17	ENO1	9606	0.164	0	0	0	0.055	0	0	0.152
9606.ENSP00000027335	9606.ENSP00000275525	CDH17	IGFBP1	9606	0.166	0	0	0	0.049	0	0	0.159
9606.ENSP00000027335	9606.ENSP00000363641	CDH17	TXN	9606	0.167	0	0	0	0	0	0	0.167
9606.ENSP00000027335	9606.ENSP00000216117	CDH17	HMOX1	9606	0.167	0	0	0	0	0	0	0.167
9606.ENSP00000027335	9606.ENSP00000370588	CDH17	CD99	9606	0.168	0	0	0	0.059	0	0	0.153
9606.ENSP00000027335	9606.ENSP00000326550	CDH17	TACC3	9606	0.169	0	0	0	0.101	0	0	0.114
9606.ENSP00000027335	9606.ENSP00000436812	CDH17	MUC5B	9606	0.169	0	0	0	0.078	0.042	0	0.134
9606.ENSP00000027335	9606.ENSP00000295228	CDH17	INHBB	9606	0.171	0	0	0	0.107	0.045	0	0.107
9606.ENSP00000027335	9606.ENSP00000377195	CDH17	DBN1	9606	0.173	0	0	0	0	0	0	0.174
9606.ENSP00000027335	9606.ENSP00000296755	CDH17	MAP1B	9606	0.173	0	0	0	0	0	0	0.174
9606.ENSP00000027335	9606.ENSP00000480322	CDH17	CD99L2	9606	0.173	0	0	0	0.059	0	0	0.158
9606.ENSP00000027335	9606.ENSP00000463069	CDH17	RNF43	9606	0.174	0	0	0	0.083	0	0	0.136
9606.ENSP00000027335	9606.ENSP00000358310	CDH17	ITGA10	9606	0.175	0	0	0	0	0	0	0.175
9606.ENSP00000027335	9606.ENSP00000279488	CDH17	DUSP6	9606	0.175	0	0	0	0	0	0	0.176
9606.ENSP00000027335	9606.ENSP00000317714	CDH17	STX4	9606	0.176	0	0	0	0	0	0	0.176
9606.ENSP00000027335	9606.ENSP00000468425	CDH17	TK1	9606	0.177	0	0	0	0.1	0	0	0.124
9606.ENSP00000027335	9606.ENSP00000320171	CDH17	PKM	9606	0.177	0	0	0	0	0.045	0	0.174
9606.ENSP00000027335	9606.ENSP00000498441	CDH17	FGA	9606	0.179	0	0	0	0.056	0.044	0	0.163
9606.ENSP00000027335	9606.ENSP00000315644	CDH17	TYMS	9606	0.179	0	0	0	0.103	0	0	0.123
9606.ENSP00000027335	9606.ENSP00000256759	CDH17	FST	9606	0.179	0	0	0	0	0.041	0	0.179
9606.ENSP00000027335	9606.ENSP00000370010	CDH17	TMSB4X	9606	0.18	0	0	0	0.075	0	0	0.15
9606.ENSP00000027335	9606.ENSP00000342143	CDH17	PDZK1	9606	0.181	0	0	0	0.126	0.091	0	0.052
9606.ENSP00000027335	9606.ENSP00000296027	CDH17	CXCL5	9606	0.181	0	0	0	0.042	0	0	0.181
9606.ENSP00000027335	9606.ENSP00000367265	CDH17	CKAP4	9606	0.181	0	0	0	0.103	0	0	0.125
9606.ENSP00000027335	9606.ENSP00000336829	CDH17	FGG	9606	0.181	0	0	0	0.042	0.044	0	0.177
9606.ENSP00000027335	9606.ENSP00000497910	CDH17	B2M	9606	0.181	0	0	0	0	0	0	0.181
9606.ENSP00000027335	9606.ENSP00000234091	CDH17	ID2	9606	0.182	0	0	0	0	0	0	0.182
9606.ENSP00000027335	9606.ENSP00000391592	CDH17	PTPN6	9606	0.183	0	0	0	0.042	0.102	0	0.127
9606.ENSP00000027335	9606.ENSP00000352138	CDH17	KIRREL1	9606	0.184	0	0	0	0	0.045	0	0.18
9606.ENSP00000027335	9606.ENSP00000312143	CDH17	TNS3	9606	0.185	0	0	0	0.053	0	0	0.175
9606.ENSP00000027335	9606.ENSP00000416066	CDH17	SERPINA1	9606	0.187	0	0	0	0.054	0	0	0.176
9606.ENSP00000027335	9606.ENSP00000367608	CDH17	CA9	9606	0.187	0	0	0	0.042	0	0	0.187
9606.ENSP00000027335	9606.ENSP00000301455	CDH17	ANGPTL4	9606	0.187	0	0	0	0	0.044	0	0.185
9606.ENSP00000027335	9606.ENSP00000252809	CDH17	GDF15	9606	0.187	0	0	0	0.051	0.045	0	0.175
9606.ENSP00000027335	9606.ENSP00000297991	CDH17	AQP3	9606	0.189	0	0	0	0.067	0	0	0.166
9606.ENSP00000027335	9606.ENSP00000437402	CDH17	ENO2	9606	0.189	0	0	0	0.055	0	0	0.177
9606.ENSP00000027335	9606.ENSP00000301244	CDH17	SPINT2	9606	0.19	0	0	0	0.076	0	0	0.159
9606.ENSP00000027335	9606.ENSP00000356832	CDH17	SGK1	9606	0.19	0	0	0	0.092	0.051	0	0.136
9606.ENSP00000027335	9606.ENSP00000315130	CDH17	CLU	9606	0.19	0	0	0	0	0	0	0.19
9606.ENSP00000027335	9606.ENSP00000370473	CDH17	IGFBP3	9606	0.19	0	0	0	0.043	0	0	0.189
9606.ENSP00000027335	9606.ENSP00000166345	CDH17	TRIP13	9606	0.192	0	0	0	0.19	0	0	0.044
9606.ENSP00000027335	9606.ENSP00000479488	CDH17	PHB	9606	0.193	0	0	0	0.056	0	0	0.181
9606.ENSP00000027335	9606.ENSP00000384999	CDH17	P4HA2	9606	0.194	0	0	0	0.095	0	0	0.145
9606.ENSP00000027335	9606.ENSP00000484803	CDH17	FOXP1	9606	0.198	0	0	0	0	0	0	0.198
9606.ENSP00000027335	9606.ENSP00000350719	CDH17	SYNE2	9606	0.198	0	0	0	0	0.045	0	0.195
9606.ENSP00000027335	9606.ENSP00000224784	CDH17	ACTA2	9606	0.198	0	0	0	0	0.069	0	0.174
9606.ENSP00000027335	9606.ENSP00000320117	CDH17	TRIP10	9606	0.198	0	0	0	0	0.046	0	0.194
9606.ENSP00000027335	9606.ENSP00000291527	CDH17	TFF1	9606	0.199	0	0	0	0.083	0	0	0.163
9606.ENSP00000027335	9606.ENSP00000361540	CDH17	CDC20	9606	0.201	0	0	0	0.101	0.043	0	0.145
9606.ENSP00000027335	9606.ENSP00000378868	CDH17	A1CF	9606	0.201	0	0	0	0.201	0	0	0
9606.ENSP00000027335	9606.ENSP00000354394	CDH17	STAT1	9606	0.202	0	0	0	0	0	0	0.202
9606.ENSP00000027335	9606.ENSP00000282588	CDH17	ITGA1	9606	0.202	0	0	0	0	0	0	0.202
9606.ENSP00000027335	9606.ENSP00000327513	CDH17	CSF1	9606	0.202	0	0	0	0	0	0	0.202
9606.ENSP00000027335	9606.ENSP00000265361	CDH17	SEMA3C	9606	0.203	0	0	0	0.09	0	0	0.16
9606.ENSP00000027335	9606.ENSP00000356853	CDH17	UCK2	9606	0.203	0	0	0	0.108	0.133	0	0.053
9606.ENSP00000027335	9606.ENSP00000249075	CDH17	LIF	9606	0.204	0	0	0	0.042	0	0	0.204
9606.ENSP00000027335	9606.ENSP00000357981	CDH17	CTSS	9606	0.207	0	0	0	0.044	0	0	0.205
9606.ENSP00000027335	9606.ENSP00000386892	CDH17	FHL2	9606	0.208	0	0	0	0.062	0.092	0	0.145
9606.ENSP00000027335	9606.ENSP00000463653	CDH17	RBFOX3	9606	0.21	0	0	0	0	0.054	0	0.199
9606.ENSP00000027335	9606.ENSP00000246792	CDH17	RRAS	9606	0.21	0	0	0	0	0.047	0	0.205
9606.ENSP00000027335	9606.ENSP00000354207	CDH17	NTRK3	9606	0.21	0	0	0	0	0.067	0	0.188
9606.ENSP00000027335	9606.ENSP00000300093	CDH17	PLK1	9606	0.211	0	0	0	0.067	0	0	0.19
9606.ENSP00000027335	9606.ENSP00000248071	CDH17	KLF2	9606	0.211	0	0	0	0	0	0	0.211
9606.ENSP00000027335	9606.ENSP00000254976	CDH17	SNAP25	9606	0.212	0	0	0	0.042	0	0	0.212
9606.ENSP00000027335	9606.ENSP00000430432	CDH17	HDAC2	9606	0.212	0	0	0	0.097	0	0	0.164
9606.ENSP00000027335	9606.ENSP00000274364	CDH17	IQGAP2	9606	0.214	0	0	0	0.044	0.065	0	0.192
9606.ENSP00000027335	9606.ENSP00000283147	CDH17	BMP6	9606	0.216	0	0	0	0.096	0.045	0	0.165
9606.ENSP00000027335	9606.ENSP00000324532	CDH17	LAMA3	9606	0.217	0	0	0	0.066	0	0	0.195
9606.ENSP00000027335	9606.ENSP00000215909	CDH17	LGALS1	9606	0.217	0	0	0	0.107	0	0	0.159
9606.ENSP00000027335	9606.ENSP00000219271	CDH17	MMP15	9606	0.218	0	0	0	0.042	0.048	0	0.212
9606.ENSP00000027335	9606.ENSP00000264144	CDH17	LAMC2	9606	0.219	0	0	0	0.053	0	0	0.209
9606.ENSP00000027335	9606.ENSP00000257566	CDH17	TBX3	9606	0.221	0	0	0	0.107	0	0	0.164
9606.ENSP00000027335	9606.ENSP00000337060	CDH17	NME1	9606	0.222	0	0	0	0	0	0	0.222
9606.ENSP00000027335	9606.ENSP00000270560	CDH17	TM4SF5	9606	0.222	0	0	0	0.161	0	0	0.11
9606.ENSP00000027335	9606.ENSP00000379110	CDH17	CXCL1	9606	0.222	0	0	0	0	0	0	0.222
9606.ENSP00000027335	9606.ENSP00000171887	CDH17	TNS1	9606	0.222	0	0	0	0.053	0	0	0.212
9606.ENSP00000027335	9606.ENSP00000379097	CDH17	AREG	9606	0.225	0	0	0	0.065	0	0	0.206
9606.ENSP00000027335	9606.ENSP00000298556	CDH17	HPRT1	9606	0.226	0	0	0	0.071	0	0	0.202
9606.ENSP00000027335	9606.ENSP00000264039	CDH17	GPC1	9606	0.226	0	0	0	0.067	0	0	0.205
9606.ENSP00000027335	9606.ENSP00000227155	CDH17	CD82	9606	0.226	0	0	0	0	0.045	0	0.223
9606.ENSP00000027335	9606.ENSP00000306099	CDH17	FGB	9606	0.227	0	0	0	0.118	0.044	0	0.157
9606.ENSP00000027335	9606.ENSP00000397157	CDH17	PERP	9606	0.227	0	0	0	0	0	0	0.227
9606.ENSP00000027335	9606.ENSP00000269216	CDH17	GATA6	9606	0.23	0	0	0	0.061	0	0	0.214
9606.ENSP00000027335	9606.ENSP00000321326	CDH17	F2R	9606	0.23	0	0	0	0	0.045	0	0.226
9606.ENSP00000027335	9606.ENSP00000428184	CDH17	SDCBP	9606	0.232	0	0	0	0	0.091	0	0.19
9606.ENSP00000027335	9606.ENSP00000310170	CDH17	FOSL1	9606	0.236	0	0	0	0.1	0.047	0	0.181
9606.ENSP00000027335	9606.ENSP00000377941	CDH17	ACTN1	9606	0.237	0	0	0	0	0	0	0.237
9606.ENSP00000027335	9606.ENSP00000371958	CDH17	CD9	9606	0.239	0	0	0	0	0.045	0	0.236
9606.ENSP00000027335	9606.ENSP00000319096	CDH17	RAP2B	9606	0.24	0	0	0	0	0.047	0	0.235
9606.ENSP00000027335	9606.ENSP00000264436	CDH17	ADD2	9606	0.24	0	0	0	0	0	0	0.241
9606.ENSP00000027335	9606.ENSP00000424571	CDH17	FBN2	9606	0.241	0	0	0	0.103	0.066	0	0.167
9606.ENSP00000027335	9606.ENSP00000308461	CDH17	RND1	9606	0.241	0	0	0	0	0.047	0	0.237
9606.ENSP00000027335	9606.ENSP00000373783	CDH17	LOXL2	9606	0.242	0	0	0	0	0.066	0	0.222
9606.ENSP00000027335	9606.ENSP00000437621	CDH17	HMGA2	9606	0.242	0	0	0	0	0.059	0	0.228
9606.ENSP00000027335	9606.ENSP00000265077	CDH17	VCAN	9606	0.243	0	0	0	0.042	0.066	0	0.222
9606.ENSP00000027335	9606.ENSP00000493382	CDH17	PHGDH	9606	0.245	0	0	0	0	0	0	0.246
9606.ENSP00000027335	9606.ENSP00000363895	CDH17	RAP1GAP	9606	0.245	0	0	0	0.042	0	0	0.245
9606.ENSP00000027335	9606.ENSP00000376457	CDH17	ECT2	9606	0.246	0	0	0	0.042	0	0	0.245
9606.ENSP00000027335	9606.ENSP00000405577	CDH17	CLMP	9606	0.25	0	0	0	0	0	0	0.25
9606.ENSP00000027335	9606.ENSP00000256442	CDH17	CCNB1	9606	0.253	0	0	0	0.111	0	0	0.194
9606.ENSP00000027335	9606.ENSP00000341032	CDH17	WNT7B	9606	0.255	0	0	0	0	0.053	0	0.245
9606.ENSP00000027335	9606.ENSP00000349436	CDH17	ADAM15	9606	0.258	0	0	0	0	0	0	0.259
9606.ENSP00000027335	9606.ENSP00000352798	CDH17	COL18A1	9606	0.261	0	0	0	0	0	0	0.261
9606.ENSP00000027335	9606.ENSP00000384849	CDH17	CDKN1A	9606	0.263	0	0	0	0	0	0	0.263
9606.ENSP00000027335	9606.ENSP00000401678	CDH17	MYOCD	9606	0.263	0	0	0	0	0.08	0	0.232
9606.ENSP00000027335	9606.ENSP00000362924	CDH17	GSN	9606	0.265	0	0	0	0.058	0	0	0.252
9606.ENSP00000027335	9606.ENSP00000391490	CDH17	AGR2	9606	0.266	0	0	0	0.161	0	0	0.162
9606.ENSP00000027335	9606.ENSP00000265362	CDH17	SEMA3A	9606	0.27	0	0	0	0.044	0	0	0.268
9606.ENSP00000027335	9606.ENSP00000296181	CDH17	ITGB5	9606	0.271	0	0	0	0	0.098	0	0.225
9606.ENSP00000027335	9606.ENSP00000225655	CDH17	PFN1	9606	0.272	0	0	0	0.046	0	0	0.269
9606.ENSP00000027335	9606.ENSP00000287820	CDH17	PPARG	9606	0.273	0	0	0	0.045	0	0	0.27
9606.ENSP00000027335	9606.ENSP00000292408	CDH17	FGFR4	9606	0.275	0	0	0	0.099	0.045	0	0.224
9606.ENSP00000027335	9606.ENSP00000296585	CDH17	ITGA2	9606	0.278	0	0	0	0.049	0	0	0.272
9606.ENSP00000027335	9606.ENSP00000415090	CDH17	MYO7B	9606	0.283	0	0	0	0.076	0.084	0	0.221
9606.ENSP00000027335	9606.ENSP00000302961	CDH17	HSPA4	9606	0.283	0	0	0	0	0.048	0	0.278
9606.ENSP00000027335	9606.ENSP00000336740	CDH17	LIMK1	9606	0.289	0	0	0	0	0.067	0	0.27
9606.ENSP00000027335	9606.ENSP00000328777	CDH17	EFNA5	9606	0.296	0	0	0	0	0	0	0.296
9606.ENSP00000027335	9606.ENSP00000308772	CDH17	ANKS4B	9606	0.298	0	0	0	0.191	0.046	0	0.164
9606.ENSP00000027335	9606.ENSP00000223095	CDH17	SERPINE1	9606	0.298	0	0	0	0	0	0	0.298
9606.ENSP00000027335	9606.ENSP00000368683	CDH17	EDN1	9606	0.301	0	0	0	0	0	0	0.301
9606.ENSP00000027335	9606.ENSP00000332164	CDH17	SLIT3	9606	0.302	0	0	0	0	0	0	0.302
9606.ENSP00000027335	9606.ENSP00000335153	CDH17	HSP90AA1	9606	0.305	0	0	0	0	0	0	0.305
9606.ENSP00000027335	9606.ENSP00000339824	CDH17	FGFR3	9606	0.305	0	0	0	0.085	0.045	0	0.268
9606.ENSP00000027335	9606.ENSP00000323901	CDH17	FZD2	9606	0.314	0	0	0	0.102	0.045	0	0.265
9606.ENSP00000027335	9606.ENSP00000350170	CDH17	FXR1	9606	0.315	0	0	0	0	0	0	0.315
9606.ENSP00000027335	9606.ENSP00000358820	CDH17	EPS8L3	9606	0.318	0	0	0	0.318	0	0	0
9606.ENSP00000027335	9606.ENSP00000404190	CDH17	RACGAP1	9606	0.319	0	0	0	0.189	0	0	0.195
9606.ENSP00000027335	9606.ENSP00000380638	CDH17	PTK2B	9606	0.32	0	0	0	0	0	0	0.32
9606.ENSP00000027335	9606.ENSP00000361850	CDH17	PLAU	9606	0.334	0	0	0	0.055	0	0	0.325
9606.ENSP00000027335	9606.ENSP00000363826	CDH17	FZD8	9606	0.336	0	0	0	0.133	0.045	0	0.263
9606.ENSP00000027335	9606.ENSP00000252486	CDH17	APOE	9606	0.338	0	0	0	0.087	0	0	0.305
9606.ENSP00000027335	9606.ENSP00000261023	CDH17	ITGAV	9606	0.339	0	0	0	0	0.071	0	0.318
9606.ENSP00000027335	9606.ENSP00000340510	CDH17	PPL	9606	0.34	0	0	0	0.053	0.045	0	0.329
9606.ENSP00000027335	9606.ENSP00000305852	CDH17	TM4SF4	9606	0.349	0	0	0	0.212	0	0	0.208
9606.ENSP00000027335	9606.ENSP00000367096	CDH17	PCDH9	9606	0.352	0	0	0	0.053	0	0	0.344
9606.ENSP00000027335	9606.ENSP00000254958	CDH17	JAG1	9606	0.354	0	0	0	0.054	0.066	0	0.328
9606.ENSP00000027335	9606.ENSP00000303028	CDH17	TM4SF20	9606	0.363	0	0	0	0.363	0	0	0
9606.ENSP00000027335	9606.ENSP00000226574	CDH17	NFKB1	9606	0.369	0	0	0	0	0.046	0	0.366
9606.ENSP00000027335	9606.ENSP00000204961	CDH17	EFNB1	9606	0.37	0	0	0	0	0	0	0.37
9606.ENSP00000027335	9606.ENSP00000355124	CDH17	KRT19	9606	0.373	0	0	0	0.075	0	0	0.35
9606.ENSP00000027335	9606.ENSP00000245479	CDH17	SOX9	9606	0.376	0	0	0	0.072	0	0	0.356
9606.ENSP00000027335	9606.ENSP00000293379	CDH17	ITGA5	9606	0.377	0	0	0	0	0.071	0	0.357
9606.ENSP00000027335	9606.ENSP00000357704	CDH17	S100A4	9606	0.384	0	0	0	0.043	0.046	0	0.38
9606.ENSP00000027335	9606.ENSP00000482581	CDH17	TWIST2	9606	0.388	0	0	0	0.101	0	0	0.348
9606.ENSP00000027335	9606.ENSP00000498246	CDH17	ABCG2	9606	0.389	0	0	0	0.187	0.057	0	0.267
9606.ENSP00000027335	9606.ENSP00000200181	CDH17	ITGB4	9606	0.389	0	0	0	0.042	0.095	0	0.352
9606.ENSP00000027335	9606.ENSP00000393312	CDH17	FGFR1	9606	0.4	0	0	0	0.085	0.045	0	0.369
9606.ENSP00000027335	9606.ENSP00000216330	CDH17	FKBP3	9606	0.408	0	0	0	0	0	0	0.408
9606.ENSP00000027335	9606.ENSP00000298159	CDH17	CFL2	9606	0.416	0	0	0	0	0	0	0.416
9606.ENSP00000027335	9606.ENSP00000393392	CDH17	MYO1A	9606	0.418	0	0	0	0.257	0.058	0	0.236
9606.ENSP00000027335	9606.ENSP00000260227	CDH17	MMP7	9606	0.429	0	0	0	0.049	0.048	0	0.42
9606.ENSP00000027335	9606.ENSP00000339191	CDH17	CAV1	9606	0.434	0	0	0	0.066	0	0	0.419
9606.ENSP00000027335	9606.ENSP00000248444	CDH17	VIL1	9606	0.446	0	0	0	0.29	0	0	0.252
9606.ENSP00000027335	9606.ENSP00000336571	CDH17	CLDN2	9606	0.45	0	0	0	0.117	0	0	0.403
9606.ENSP00000027335	9606.ENSP00000226218	CDH17	VTN	9606	0.454	0	0	0	0.049	0.048	0	0.446
9606.ENSP00000027335	9606.ENSP00000497806	CDH17	DLG4	9606	0.464	0	0	0	0	0.071	0	0.447
9606.ENSP00000027335	9606.ENSP00000220507	CDH17	RHOV	9606	0.466	0	0	0	0.052	0.047	0	0.456
9606.ENSP00000027335	9606.ENSP00000368166	CDH17	DVL1	9606	0.494	0	0	0	0	0.051	0	0.488
9606.ENSP00000027335	9606.ENSP00000324856	CDH17	STK11	9606	0.525	0	0	0	0	0	0	0.525
9606.ENSP00000027335	9606.ENSP00000221930	CDH17	TGFB1	9606	0.534	0	0	0	0.051	0.045	0	0.528
9606.ENSP00000027335	9606.ENSP00000353475	CDH17	CLDN7	9606	0.552	0	0	0	0.064	0	0	0.541
9606.ENSP00000027335	9606.ENSP00000254301	CDH17	LGALS3	9606	0.561	0	0	0	0.043	0	0	0.561
9606.ENSP00000027335	9606.ENSP00000267101	CDH17	ERBB3	9606	0.564	0	0	0	0.048	0.071	0	0.546
9606.ENSP00000027335	9606.ENSP00000269305	CDH17	TP53	9606	0.57	0	0	0	0	0	0	0.57
9606.ENSP00000027335	9606.ENSP00000485028	CDH17	MUC13	9606	0.575	0	0	0	0.341	0.066	0	0.365
9606.ENSP00000027335	9606.ENSP00000294304	CDH17	LRP5	9606	0.609	0	0	0	0.054	0	0	0.604
9606.ENSP00000027335	9606.ENSP00000295522	CDH17	CLDN1	9606	0.66	0	0	0	0.052	0	0	0.657
9606.ENSP00000027335	9606.ENSP00000366109	CDH17	ANXA1	9606	0.665	0	0	0	0	0	0	0.665
9606.ENSP00000027335	9606.ENSP00000244050	CDH17	SNAI1	9606	0.701	0	0	0	0	0	0	0.701
9606.ENSP00000027335	9606.ENSP00000261769	CDH17	CDH1	9606	0.702	0	0	0	0.05	0	0.54	0.374
9606.ENSP00000027335	9606.ENSP00000269141	CDH17	CDH2	9606	0.708	0	0	0	0.11	0	0.54	0.346
9606.ENSP00000027335	9606.ENSP00000269571	CDH17	ERBB2	9606	0.74	0	0	0	0	0.071	0	0.731
9606.ENSP00000027335	9606.ENSP00000312987	CDH17	HNF4A	9606	0.747	0	0	0	0.146	0	0	0.717
9606.ENSP00000027335	9606.ENSP00000302100	CDH17	LGALS4	9606	0.762	0	0	0	0.314	0	0	0.668
9606.ENSP00000027335	9606.ENSP00000346839	CDH17	FN1	9606	0.804	0	0	0	0	0.048	0	0.803
9606.ENSP00000044462	9606.ENSP00000295006	PSMA4	CAPN2	9606	0.15	0	0	0	0.074	0.072	0	0.09
9606.ENSP00000044462	9606.ENSP00000487365	PSMA4	HSPH1	9606	0.151	0	0	0	0.097	0.071	0	0.069
9606.ENSP00000044462	9606.ENSP00000265462	PSMA4	PRDX5	9606	0.153	0	0	0	0.063	0	0	0.133
9606.ENSP00000044462	9606.ENSP00000368572	PSMA4	SAT1	9606	0.154	0	0	0	0.099	0.071	0	0.071
9606.ENSP00000044462	9606.ENSP00000319255	PSMA4	CHORDC1	9606	0.155	0	0	0	0.149	0	0	0.048
9606.ENSP00000044462	9606.ENSP00000299166	PSMA4	NDUFB8	9606	0.155	0	0	0	0.137	0	0	0.061
9606.ENSP00000044462	9606.ENSP00000430432	PSMA4	HDAC2	9606	0.156	0	0	0	0.138	0.05	0	0.053
9606.ENSP00000044462	9606.ENSP00000179259	PSMA4	TIGAR	9606	0.156	0	0	0	0.156	0	0	0
9606.ENSP00000044462	9606.ENSP00000370808	PSMA4	SLC25A6	9606	0.156	0	0	0	0.093	0	0	0.107
9606.ENSP00000044462	9606.ENSP00000394071	PSMA4	GDI1	9606	0.156	0	0	0	0.099	0	0	0.101
9606.ENSP00000044462	9606.ENSP00000298556	PSMA4	HPRT1	9606	0.156	0	0	0	0.156	0	0	0
9606.ENSP00000044462	9606.ENSP00000370083	PSMA4	SMN1	9606	0.157	0	0	0	0.14	0	0	0.059
9606.ENSP00000044462	9606.ENSP00000188312	PSMA4	ACTR6	9606	0.159	0	0	0	0.138	0.065	0	0
9606.ENSP00000044462	9606.ENSP00000256442	PSMA4	CCNB1	9606	0.16	0	0	0	0.107	0.069	0	0.071
9606.ENSP00000044462	9606.ENSP00000378359	PSMA4	ADH6	9606	0.161	0	0	0	0.067	0	0	0.138
9606.ENSP00000044462	9606.ENSP00000336666	PSMA4	AP1S1	9606	0.162	0	0	0	0.049	0.054	0	0.144
9606.ENSP00000044462	9606.ENSP00000229268	PSMA4	USP5	9606	0.163	0	0	0	0.127	0.053	0	0.07
9606.ENSP00000044462	9606.ENSP00000324105	PSMA4	ENO3	9606	0.163	0	0	0	0.101	0.059	0	0.091
9606.ENSP00000044462	9606.ENSP00000437402	PSMA4	ENO2	9606	0.164	0	0	0	0.101	0.059	0	0.091
9606.ENSP00000044462	9606.ENSP00000265838	PSMA4	ACAT1	9606	0.165	0	0	0	0.124	0	0	0.085
9606.ENSP00000044462	9606.ENSP00000385834	PSMA4	TF	9606	0.166	0	0	0	0.045	0	0	0.163
9606.ENSP00000044462	9606.ENSP00000366109	PSMA4	ANXA1	9606	0.166	0	0	0	0.082	0	0	0.129
9606.ENSP00000044462	9606.ENSP00000261070	PSMA4	COX17	9606	0.166	0	0	0	0.166	0	0	0
9606.ENSP00000044462	9606.ENSP00000216479	PSMA4	AHSA1	9606	0.166	0	0	0	0.155	0	0	0.054
9606.ENSP00000044462	9606.ENSP00000221114	PSMA4	DCTN6	9606	0.168	0	0	0	0.168	0	0	0
9606.ENSP00000044462	9606.ENSP00000346103	PSMA4	GPX4	9606	0.172	0	0	0	0.066	0	0	0.149
9606.ENSP00000044462	9606.ENSP00000356256	PSMA4	TIMM17A	9606	0.173	0	0	0	0.173	0	0	0
